category	ID	term	count	gene	logFC	adj_pval	zscore
KEGG	KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	138	ENSRNOG00000005781/ENSRNOG00000019112/ENSRNOG00000063590/ENSRNOG00000005428/ENSRNOG00000033791/ENSRNOG00000013166/ENSRNOG00000000847/ENSRNOG00000011589/ENSRNOG00000005276/ENSRNOG00000052510/ENSRNOG00000008168/ENSRNOG00000011282/ENSRNOG00000003807/ENSRNOG00000054172/ENSRNOG00000048782/ENSRNOG00000018712/ENSRNOG00000021962/ENSRNOG00000052080/ENSRNOG00000012364/ENSRNOG00000008620/ENSRNOG00000011360/ENSRNOG00000001452/ENSRNOG00000016103/ENSRNOG00000020482/ENSRNOG00000016119/ENSRNOG00000003066/ENSRNOG00000069521/ENSRNOG00000017783/ENSRNOG00000003845/ENSRNOG00000007350/ENSRNOG00000014385	-1.517845662	0.026218732	0
KEGG	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	43	ENSRNOG00000043094/ENSRNOG00000006364/ENSRNOG00000024629/ENSRNOG00000064647/ENSRNOG00000015514/ENSRNOG00000037815/ENSRNOG00000050843/ENSRNOG00000001177/ENSRNOG00000008063/ENSRNOG00000003049/ENSRNOG00000015869/ENSRNOG00000011497/ENSRNOG00000002342/ENSRNOG00000009421/ENSRNOG00000004027/ENSRNOG00000013766/ENSRNOG00000014645/ENSRNOG00000002636/ENSRNOG00000009845/ENSRNOG00000010800/ENSRNOG00000010697	-1.74871375	0.031518207	0
KEGG	KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM	45	ENSRNOG00000007918/ENSRNOG00000006583/ENSRNOG00000018441/ENSRNOG00000014050/ENSRNOG00000004786/ENSRNOG00000002657/ENSRNOG00000007415/ENSRNOG00000027037/ENSRNOG00000009751/ENSRNOG00000055672/ENSRNOG00000017286/ENSRNOG00000013604/ENSRNOG00000016647/ENSRNOG00000025121/ENSRNOG00000048812/ENSRNOG00000008245/ENSRNOG00000003244/ENSRNOG00000015550	-1.700259127	0.031518207	0
KEGG	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	36	ENSRNOG00000033402/ENSRNOG00000002331/ENSRNOG00000012458/ENSRNOG00000047708/ENSRNOG00000052070/ENSRNOG00000061857/ENSRNOG00000028746/ENSRNOG00000032261/ENSRNOG00000004245/ENSRNOG00000034191/ENSRNOG00000018740/ENSRNOG00000042714/ENSRNOG00000017512/ENSRNOG00000060939/ENSRNOG00000049743/ENSRNOG00000012436/ENSRNOG00000003510	-1.734202853	0.036112599	0
KEGG	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	64	ENSRNOG00000011891/ENSRNOG00000019374/ENSRNOG00000063197/ENSRNOG00000042848/ENSRNOG00000019655/ENSRNOG00000006542/ENSRNOG00000061270/ENSRNOG00000010906/ENSRNOG00000008218/ENSRNOG00000009495/ENSRNOG00000063618/ENSRNOG00000004414/ENSRNOG00000004332/ENSRNOG00000051986/ENSRNOG00000015566/ENSRNOG00000018646/ENSRNOG00000007390	-1.61700783	0.036112599	0
KEGG	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	89	ENSRNOG00000001849/ENSRNOG00000001224/ENSRNOG00000050430/ENSRNOG00000014294/ENSRNOG00000069600/ENSRNOG00000024382/ENSRNOG00000020845/ENSRNOG00000014366/ENSRNOG00000009705/ENSRNOG00000023428/ENSRNOG00000020005/ENSRNOG00000027855/ENSRNOG00000001068/ENSRNOG00000000562/ENSRNOG00000037134/ENSRNOG00000002032/ENSRNOG00000016611/ENSRNOG00000003990/ENSRNOG00000019112/ENSRNOG00000020657/ENSRNOG00000012439/ENSRNOG00000028594/ENSRNOG00000010176/ENSRNOG00000020849/ENSRNOG00000017699/ENSRNOG00000067968/ENSRNOG00000020679/ENSRNOG00000003298/ENSRNOG00000017980/ENSRNOG00000012074/ENSRNOG00000061739/ENSRNOG00000027839/ENSRNOG00000051986/ENSRNOG00000060246/ENSRNOG00000020482/ENSRNOG00000007350	-1.582023697	0.036404274	0
KEGG	KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	48	ENSRNOG00000008332/ENSRNOG00000018529/ENSRNOG00000005781/ENSRNOG00000013166/ENSRNOG00000052510/ENSRNOG00000008168/ENSRNOG00000003807/ENSRNOG00000013717/ENSRNOG00000048782/ENSRNOG00000010917/ENSRNOG00000053675/ENSRNOG00000007261/ENSRNOG00000053384/ENSRNOG00000003066/ENSRNOG00000003845/ENSRNOG00000014385	-1.669204901	0.037066491	0
KEGG	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	24	ENSRNOG00000015206/ENSRNOG00000014117/ENSRNOG00000010390/ENSRNOG00000024410/ENSRNOG00000056596/ENSRNOG00000000167/ENSRNOG00000018211/ENSRNOG00000018740/ENSRNOG00000042714/ENSRNOG00000011913	-1.749212722	0.038244716	0
KEGG	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	28	ENSRNOG00000017821/ENSRNOG00000000007/ENSRNOG00000018200/ENSRNOG00000016356/ENSRNOG00000059579/ENSRNOG00000013704/ENSRNOG00000011782/ENSRNOG00000002810/ENSRNOG00000002636/ENSRNOG00000046763/ENSRNOG00000061876/ENSRNOG00000049560	-1.696478155	0.042291428	0
KEGG	KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM	14	ENSRNOG00000002331/ENSRNOG00000052070/ENSRNOG00000016356/ENSRNOG00000006589/ENSRNOG00000011782/ENSRNOG00000001338/ENSRNOG00000066585/ENSRNOG00000017512	-1.786236972	0.04303188	0
KEGG	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	17	ENSRNOG00000002188/ENSRNOG00000031420/ENSRNOG00000000913/ENSRNOG00000064037/ENSRNOG00000032381/ENSRNOG00000069796/ENSRNOG00000025274/ENSRNOG00000024591/ENSRNOG00000003384	-1.808330097	0.04528327	0
KEGG	KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM	20	ENSRNOG00000024629/ENSRNOG00000038258/ENSRNOG00000064647/ENSRNOG00000037815/ENSRNOG00000014522/ENSRNOG00000000007/ENSRNOG00000018200/ENSRNOG00000011497/ENSRNOG00000002342/ENSRNOG00000004027/ENSRNOG00000014645/ENSRNOG00000002636/ENSRNOG00000009845/ENSRNOG00000027739	-1.797060012	0.04528327	0
KEGG	KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM	24	ENSRNOG00000047656/ENSRNOG00000014766/ENSRNOG00000026177/ENSRNOG00000006359/ENSRNOG00000026235/ENSRNOG00000046891/ENSRNOG00000009889/ENSRNOG00000003681/ENSRNOG00000059461/ENSRNOG00000009513/ENSRNOG00000011513/ENSRNOG00000009712/ENSRNOG00000006116/ENSRNOG00000057988/ENSRNOG00000019609	-1.723534875	0.04528327	0
KEGG	KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION	56	ENSRNOG00000013078/ENSRNOG00000004827/ENSRNOG00000048708/ENSRNOG00000040297/ENSRNOG00000051623/ENSRNOG00000021052/ENSRNOG00000042951/ENSRNOG00000007340/ENSRNOG00000004909/ENSRNOG00000002912/ENSRNOG00000030374/ENSRNOG00000053234/ENSRNOG00000011785/ENSRNOG00000009125/ENSRNOG00000003600/ENSRNOG00000015375/ENSRNOG00000010795/ENSRNOG00000019579/ENSRNOG00000002075/ENSRNOG00000010719/ENSRNOG00000070946/ENSRNOG00000052305/ENSRNOG00000012409	1.587203185	0.04528327	0
KEGG	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	82	ENSRNOG00000018677/ENSRNOG00000019228/ENSRNOG00000060869/ENSRNOG00000026293/ENSRNOG00000001849/ENSRNOG00000004249/ENSRNOG00000022256/ENSRNOG00000023428/ENSRNOG00000020005/ENSRNOG00000011205/ENSRNOG00000047035/ENSRNOG00000001068/ENSRNOG00000009468/ENSRNOG00000013634/ENSRNOG00000028629/ENSRNOG00000004649/ENSRNOG00000010522/ENSRNOG00000028594/ENSRNOG00000010176/ENSRNOG00000016378/ENSRNOG00000019861/ENSRNOG00000010906/ENSRNOG00000022298/ENSRNOG00000021155/ENSRNOG00000007437/ENSRNOG00000014532/ENSRNOG00000010278/ENSRNOG00000045992/ENSRNOG00000043451/ENSRNOG00000007390	-1.51477935	0.047295713	0
KEGG	KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	183	ENSRNOG00000018677/ENSRNOG00000019228/ENSRNOG00000016630/ENSRNOG00000026293/ENSRNOG00000001849/ENSRNOG00000050430/ENSRNOG00000069600/ENSRNOG00000050258/ENSRNOG00000006136/ENSRNOG00000001254/ENSRNOG00000056836/ENSRNOG00000001795/ENSRNOG00000043167/ENSRNOG00000014366/ENSRNOG00000023428/ENSRNOG00000015852/ENSRNOG00000053691/ENSRNOG00000052064/ENSRNOG00000001068/ENSRNOG00000034254/ENSRNOG00000037134/ENSRNOG00000002215/ENSRNOG00000016611/ENSRNOG00000011134/ENSRNOG00000006967/ENSRNOG00000018373/ENSRNOG00000003990/ENSRNOG00000028629/ENSRNOG00000014851/ENSRNOG00000020657/ENSRNOG00000020577/ENSRNOG00000010695/ENSRNOG00000036701/ENSRNOG00000021441/ENSRNOG00000010176/ENSRNOG00000018708/ENSRNOG00000018461/ENSRNOG00000054172/ENSRNOG00000059507/ENSRNOG00000056772/ENSRNOG00000010031/ENSRNOG00000009495/ENSRNOG00000047768/ENSRNOG00000020246/ENSRNOG00000053550/ENSRNOG00000014288/ENSRNOG00000045829/ENSRNOG00000017237/ENSRNOG00000007925/ENSRNOG00000017645/ENSRNOG00000017546/ENSRNOG00000004332/ENSRNOG00000002244/ENSRNOG00000015713/ENSRNOG00000019689/ENSRNOG00000057451/ENSRNOG00000010529/ENSRNOG00000043451/ENSRNOG00000007350/ENSRNOG00000003357	-1.380367252	0.048130266	0
KEGG	KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	18	ENSRNOG00000000454/ENSRNOG00000000562/ENSRNOG00000009468/ENSRNOG00000066773/ENSRNOG00000033215/ENSRNOG00000010283/ENSRNOG00000026762/ENSRNOG00000032708/ENSRNOG00000049491	-1.783560833	0.049504346	0
GOBP	GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION	365	ENSRNOG00000007859/ENSRNOG00000016187/ENSRNOG00000054475/ENSRNOG00000014584/ENSRNOG00000013798/ENSRNOG00000011376/ENSRNOG00000051510/ENSRNOG00000011829/ENSRNOG00000011440/ENSRNOG00000001758/ENSRNOG00000024468/ENSRNOG00000010241/ENSRNOG00000054900/ENSRNOG00000060984/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000056996/ENSRNOG00000021109/ENSRNOG00000028380/ENSRNOG00000057867/ENSRNOG00000006114/ENSRNOG00000052688/ENSRNOG00000006999/ENSRNOG00000021602/ENSRNOG00000004520/ENSRNOG00000015101/ENSRNOG00000058275/ENSRNOG00000047194/ENSRNOG00000048363/ENSRNOG00000021729/ENSRNOG00000013969/ENSRNOG00000054331/ENSRNOG00000008244/ENSRNOG00000008595/ENSRNOG00000047019/ENSRNOG00000025643/ENSRNOG00000027405/ENSRNOG00000027374/ENSRNOG00000009208/ENSRNOG00000014973/ENSRNOG00000004181/ENSRNOG00000059348/ENSRNOG00000003889/ENSRNOG00000052665/ENSRNOG00000011028/ENSRNOG00000038720/ENSRNOG00000013734/ENSRNOG00000042118/ENSRNOG00000025787/ENSRNOG00000026217/ENSRNOG00000017035/ENSRNOG00000034089/ENSRNOG00000021839/ENSRNOG00000002153/ENSRNOG00000049596/ENSRNOG00000017473/ENSRNOG00000002932/ENSRNOG00000010556/ENSRNOG00000026171/ENSRNOG00000059715/ENSRNOG00000009061/ENSRNOG00000014041/ENSRNOG00000018310/ENSRNOG00000056458/ENSRNOG00000012735/ENSRNOG00000017178/ENSRNOG00000016913/ENSRNOG00000015590/ENSRNOG00000001609/ENSRNOG00000013947/ENSRNOG00000007568/ENSRNOG00000024494/ENSRNOG00000008691/ENSRNOG00000015816/ENSRNOG00000003003/ENSRNOG00000008095/ENSRNOG00000019779/ENSRNOG00000002976/ENSRNOG00000009881/ENSRNOG00000008807/ENSRNOG00000052704/ENSRNOG00000003013/ENSRNOG00000024594/ENSRNOG00000022597/ENSRNOG00000014059/ENSRNOG00000038600/ENSRNOG00000007127/ENSRNOG00000012629/ENSRNOG00000022845/ENSRNOG00000003861/ENSRNOG00000057862/ENSRNOG00000019340/ENSRNOG00000002146/ENSRNOG00000024523/ENSRNOG00000049696/ENSRNOG00000018991/ENSRNOG00000020118/ENSRNOG00000038868/ENSRNOG00000027212/ENSRNOG00000024450/ENSRNOG00000009032/ENSRNOG00000009808/ENSRNOG00000058916/ENSRNOG00000008775/ENSRNOG00000018999/ENSRNOG00000013919/ENSRNOG00000024905/ENSRNOG00000004057/ENSRNOG00000010495/ENSRNOG00000010418/ENSRNOG00000009336/ENSRNOG00000009580/ENSRNOG00000039315/ENSRNOG00000016812/ENSRNOG00000004542/ENSRNOG00000019365/ENSRNOG00000028523/ENSRNOG00000025418/ENSRNOG00000038200/ENSRNOG00000001191/ENSRNOG00000003882/ENSRNOG00000016545/ENSRNOG00000010194/ENSRNOG00000006545/ENSRNOG00000018009/ENSRNOG00000008334/ENSRNOG00000037835/ENSRNOG00000017644/ENSRNOG00000005868/ENSRNOG00000045846/ENSRNOG00000011112/ENSRNOG00000011222/ENSRNOG00000005362/ENSRNOG00000026964/ENSRNOG00000003875/ENSRNOG00000018792/ENSRNOG00000016338/ENSRNOG00000014139/ENSRNOG00000024085/ENSRNOG00000003434/ENSRNOG00000001689/ENSRNOG00000011033/ENSRNOG00000000809/ENSRNOG00000010608/ENSRNOG00000015189/ENSRNOG00000018876/ENSRNOG00000011654/ENSRNOG00000002180/ENSRNOG00000002462/ENSRNOG00000028075/ENSRNOG00000004574	2.628946418	2.08E-23	0
GOBP	GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING	429	ENSRNOG00000004521/ENSRNOG00000009156/ENSRNOG00000020488/ENSRNOG00000001243/ENSRNOG00000006001/ENSRNOG00000020139/ENSRNOG00000015250/ENSRNOG00000013756/ENSRNOG00000058461/ENSRNOG00000018194/ENSRNOG00000048193/ENSRNOG00000017310/ENSRNOG00000018153/ENSRNOG00000004061/ENSRNOG00000013111/ENSRNOG00000003399/ENSRNOG00000002073/ENSRNOG00000000248/ENSRNOG00000011678/ENSRNOG00000010007/ENSRNOG00000020438/ENSRNOG00000006380/ENSRNOG00000004827/ENSRNOG00000016705/ENSRNOG00000002874/ENSRNOG00000005927/ENSRNOG00000012089/ENSRNOG00000000493/ENSRNOG00000032735/ENSRNOG00000011932/ENSRNOG00000057622/ENSRNOG00000002036/ENSRNOG00000019848/ENSRNOG00000006888/ENSRNOG00000007992/ENSRNOG00000047761/ENSRNOG00000058561/ENSRNOG00000011584/ENSRNOG00000049511/ENSRNOG00000002104/ENSRNOG00000012099/ENSRNOG00000051480/ENSRNOG00000018849/ENSRNOG00000069984/ENSRNOG00000023786/ENSRNOG00000018396/ENSRNOG00000009836/ENSRNOG00000000942/ENSRNOG00000010316/ENSRNOG00000004360/ENSRNOG00000013636/ENSRNOG00000063308/ENSRNOG00000028403/ENSRNOG00000003844/ENSRNOG00000018067/ENSRNOG00000003258/ENSRNOG00000026690/ENSRNOG00000002487/ENSRNOG00000013533/ENSRNOG00000050323/ENSRNOG00000018333/ENSRNOG00000052418/ENSRNOG00000009990/ENSRNOG00000012505/ENSRNOG00000023661/ENSRNOG00000016813/ENSRNOG00000000931/ENSRNOG00000019161/ENSRNOG00000013620/ENSRNOG00000025629/ENSRNOG00000029592/ENSRNOG00000047456/ENSRNOG00000054446/ENSRNOG00000009846/ENSRNOG00000002275/ENSRNOG00000007921/ENSRNOG00000007315/ENSRNOG00000001141/ENSRNOG00000022372/ENSRNOG00000048025/ENSRNOG00000066548/ENSRNOG00000002835/ENSRNOG00000015332/ENSRNOG00000001783/ENSRNOG00000001996/ENSRNOG00000009716/ENSRNOG00000042253/ENSRNOG00000009539/ENSRNOG00000010827/ENSRNOG00000007867/ENSRNOG00000005468/ENSRNOG00000001163/ENSRNOG00000030374/ENSRNOG00000021085/ENSRNOG00000009891/ENSRNOG00000018665/ENSRNOG00000006000/ENSRNOG00000036839/ENSRNOG00000020689/ENSRNOG00000005513/ENSRNOG00000001194/ENSRNOG00000010737/ENSRNOG00000011498/ENSRNOG00000032441/ENSRNOG00000021732/ENSRNOG00000014630/ENSRNOG00000010116/ENSRNOG00000011785/ENSRNOG00000027360/ENSRNOG00000011175/ENSRNOG00000052572/ENSRNOG00000012651/ENSRNOG00000045860/ENSRNOG00000006087/ENSRNOG00000018691/ENSRNOG00000009451/ENSRNOG00000050543/ENSRNOG00000015274/ENSRNOG00000021637/ENSRNOG00000007532/ENSRNOG00000011237/ENSRNOG00000023601/ENSRNOG00000003600/ENSRNOG00000048277/ENSRNOG00000027761/ENSRNOG00000015375/ENSRNOG00000008472/ENSRNOG00000023605/ENSRNOG00000033790/ENSRNOG00000007629/ENSRNOG00000004864/ENSRNOG00000046000/ENSRNOG00000000250/ENSRNOG00000013866/ENSRNOG00000031127/ENSRNOG00000051498/ENSRNOG00000061795/ENSRNOG00000020304/ENSRNOG00000015928/ENSRNOG00000036687/ENSRNOG00000004373/ENSRNOG00000000520/ENSRNOG00000002764/ENSRNOG00000008156/ENSRNOG00000048297/ENSRNOG00000012806/ENSRNOG00000004996/ENSRNOG00000008456/ENSRNOG00000052539/ENSRNOG00000017195/ENSRNOG00000010021/ENSRNOG00000012788/ENSRNOG00000014076/ENSRNOG00000002075/ENSRNOG00000011910/ENSRNOG00000006355/ENSRNOG00000013252/ENSRNOG00000057464/ENSRNOG00000045568/ENSRNOG00000070946/ENSRNOG00000012923/ENSRNOG00000000581/ENSRNOG00000005556/ENSRNOG00000058646/ENSRNOG00000014599/ENSRNOG00000024212/ENSRNOG00000000841/ENSRNOG00000001746/ENSRNOG00000004083/ENSRNOG00000062400/ENSRNOG00000060175/ENSRNOG00000018783/ENSRNOG00000012046/ENSRNOG00000020347/ENSRNOG00000030157/ENSRNOG00000019091/ENSRNOG00000017251/ENSRNOG00000010930/ENSRNOG00000004004/ENSRNOG00000031440/ENSRNOG00000047506/ENSRNOG00000004287	2.211367598	2.19E-14	0
GOBP	GOBP_AXONEME_ASSEMBLY	GOBP_AXONEME_ASSEMBLY	68	ENSRNOG00000054475/ENSRNOG00000011440/ENSRNOG00000054900/ENSRNOG00000060984/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000056996/ENSRNOG00000021109/ENSRNOG00000057867/ENSRNOG00000006114/ENSRNOG00000052688/ENSRNOG00000006999/ENSRNOG00000021602/ENSRNOG00000058275/ENSRNOG00000048363/ENSRNOG00000008595/ENSRNOG00000027374/ENSRNOG00000059348/ENSRNOG00000013734/ENSRNOG00000025787/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000017473/ENSRNOG00000059715/ENSRNOG00000009061/ENSRNOG00000017178/ENSRNOG00000015590/ENSRNOG00000002976/ENSRNOG00000008807/ENSRNOG00000038600/ENSRNOG00000057862/ENSRNOG00000024523/ENSRNOG00000049696/ENSRNOG00000009032/ENSRNOG00000058916/ENSRNOG00000008775/ENSRNOG00000024905/ENSRNOG00000039315	2.796418875	7.14E-12	0
GOBP	GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION	97	ENSRNOG00000018815/ENSRNOG00000054475/ENSRNOG00000011440/ENSRNOG00000054900/ENSRNOG00000060984/ENSRNOG00000018905/ENSRNOG00000059401/ENSRNOG00000056996/ENSRNOG00000021109/ENSRNOG00000028380/ENSRNOG00000057867/ENSRNOG00000006114/ENSRNOG00000052688/ENSRNOG00000006999/ENSRNOG00000021602/ENSRNOG00000058275/ENSRNOG00000048363/ENSRNOG00000008595/ENSRNOG00000027374/ENSRNOG00000059348/ENSRNOG00000013734/ENSRNOG00000025787/ENSRNOG00000026217/ENSRNOG00000049596/ENSRNOG00000027136/ENSRNOG00000017473/ENSRNOG00000059715/ENSRNOG00000009061/ENSRNOG00000017178/ENSRNOG00000015590/ENSRNOG00000002976/ENSRNOG00000008807/ENSRNOG00000024428/ENSRNOG00000038600/ENSRNOG00000057862/ENSRNOG00000024523/ENSRNOG00000049696/ENSRNOG00000009032/ENSRNOG00000005788/ENSRNOG00000058916/ENSRNOG00000008775/ENSRNOG00000024905/ENSRNOG00000000236/ENSRNOG00000039315/ENSRNOG00000008425/ENSRNOG00000000417/ENSRNOG00000021553/ENSRNOG00000026964/ENSRNOG00000025527/ENSRNOG00000011033/ENSRNOG00000001247/ENSRNOG00000028075/ENSRNOG00000004415/ENSRNOG00000016890/ENSRNOG00000010078/ENSRNOG00000023627/ENSRNOG00000004882	2.662430724	1.98E-11	0
GOBP	GOBP_RNA_SPLICING	GOBP_RNA_SPLICING	378	ENSRNOG00000004521/ENSRNOG00000009156/ENSRNOG00000020488/ENSRNOG00000001243/ENSRNOG00000006001/ENSRNOG00000020139/ENSRNOG00000015250/ENSRNOG00000013756/ENSRNOG00000058461/ENSRNOG00000018194/ENSRNOG00000048193/ENSRNOG00000017310/ENSRNOG00000018153/ENSRNOG00000004061/ENSRNOG00000016330/ENSRNOG00000013111/ENSRNOG00000058393/ENSRNOG00000003399/ENSRNOG00000002073/ENSRNOG00000000248/ENSRNOG00000025768/ENSRNOG00000011678/ENSRNOG00000023360/ENSRNOG00000010007/ENSRNOG00000020438/ENSRNOG00000006380/ENSRNOG00000016705/ENSRNOG00000002874/ENSRNOG00000000493/ENSRNOG00000032735/ENSRNOG00000011932/ENSRNOG00000057622/ENSRNOG00000011586/ENSRNOG00000002036/ENSRNOG00000019848/ENSRNOG00000006888/ENSRNOG00000007992/ENSRNOG00000047761/ENSRNOG00000058561/ENSRNOG00000011584/ENSRNOG00000051480/ENSRNOG00000029456/ENSRNOG00000018849/ENSRNOG00000069984/ENSRNOG00000023786/ENSRNOG00000018396/ENSRNOG00000050647/ENSRNOG00000010316/ENSRNOG00000004360/ENSRNOG00000013636/ENSRNOG00000063308/ENSRNOG00000003844/ENSRNOG00000018067/ENSRNOG00000002487/ENSRNOG00000013533/ENSRNOG00000050323/ENSRNOG00000018333/ENSRNOG00000009990/ENSRNOG00000003714/ENSRNOG00000012505/ENSRNOG00000023661/ENSRNOG00000016813/ENSRNOG00000000931/ENSRNOG00000013620/ENSRNOG00000025629/ENSRNOG00000029592/ENSRNOG00000047456/ENSRNOG00000009846/ENSRNOG00000007921/ENSRNOG00000007315/ENSRNOG00000001141/ENSRNOG00000022372/ENSRNOG00000029512/ENSRNOG00000066548/ENSRNOG00000002835/ENSRNOG00000015332/ENSRNOG00000026280/ENSRNOG00000001783/ENSRNOG00000001996/ENSRNOG00000009716/ENSRNOG00000042253/ENSRNOG00000009539/ENSRNOG00000010827/ENSRNOG00000005468/ENSRNOG00000001163/ENSRNOG00000030374/ENSRNOG00000021085/ENSRNOG00000018665/ENSRNOG00000006000/ENSRNOG00000036839/ENSRNOG00000030126/ENSRNOG00000005513/ENSRNOG00000001194/ENSRNOG00000010737/ENSRNOG00000011498/ENSRNOG00000016266/ENSRNOG00000014630/ENSRNOG00000027360/ENSRNOG00000011175/ENSRNOG00000007673/ENSRNOG00000052572/ENSRNOG00000012651/ENSRNOG00000045860/ENSRNOG00000018691/ENSRNOG00000009451/ENSRNOG00000015274/ENSRNOG00000021637/ENSRNOG00000007532/ENSRNOG00000011237/ENSRNOG00000023601/ENSRNOG00000027761/ENSRNOG00000015375/ENSRNOG00000008472/ENSRNOG00000023605/ENSRNOG00000033790/ENSRNOG00000007629/ENSRNOG00000004864/ENSRNOG00000046000/ENSRNOG00000000250/ENSRNOG00000013866/ENSRNOG00000031127/ENSRNOG00000051498/ENSRNOG00000061795/ENSRNOG00000015928/ENSRNOG00000036687/ENSRNOG00000004373/ENSRNOG00000018369/ENSRNOG00000000520/ENSRNOG00000002764/ENSRNOG00000008156/ENSRNOG00000048297/ENSRNOG00000004996/ENSRNOG00000008456/ENSRNOG00000052539/ENSRNOG00000010021/ENSRNOG00000012788/ENSRNOG00000014076/ENSRNOG00000011910/ENSRNOG00000006355/ENSRNOG00000013252/ENSRNOG00000057464/ENSRNOG00000020500/ENSRNOG00000045568/ENSRNOG00000070946/ENSRNOG00000000581/ENSRNOG00000005556/ENSRNOG00000000841/ENSRNOG00000001746/ENSRNOG00000062400/ENSRNOG00000060175/ENSRNOG00000018783/ENSRNOG00000012046/ENSRNOG00000020347/ENSRNOG00000030157/ENSRNOG00000019091/ENSRNOG00000017251/ENSRNOG00000010930/ENSRNOG00000004004/ENSRNOG00000031440/ENSRNOG00000047506/ENSRNOG00000004287	2.15702077	1.98E-11	0
